Namespace(att_size=64, batch_size=64, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=2, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1400, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_2HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=64)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[ 98 /300 ]    | -0.9902  | -0.1698  |  0.9945  |     1.0916      |    0.2905    |   0.5870   | 0.3887  |
[ 99 /300 ]    | -1.0946  | -0.1830  |  0.9933  |     1.1934      |    0.2880    |   0.5849   | 0.3859  |
[100 /300 ]    | -1.0214  | -0.2133  |  0.9926  |     1.0769      |    0.2640    |   0.6271   | 0.3716  |
[101 /300 ]    | -0.9987  | -0.1728  |  0.9947  |     1.0829      |    0.2800    |   0.6211   | 0.3859  |
[102 /300 ]    | -1.0353  | -0.1826  |  0.9945  |     1.1028      |    0.2805    |   0.5515   | 0.3719  |
[103 /300 ]    | -0.9575  | -0.2482  |  0.9953  |     1.0239      |    0.2550    |   0.6411   | 0.3649  |
[104 /300 ]    | -0.9810  | -0.1584  |  0.9937  |     1.0558      |    0.2697    |   0.5961   | 0.3713  |
[105 /300 ]    | -1.0158  | -0.1279  |  0.9951  |     1.0761      |    0.2625    |   0.6432   | 0.3729  |
[106 /300 ]    | -0.9739  | -0.2626  |  0.9948  |     1.0730      |    0.2736    |   0.5496   | 0.3653  |
[107 /300 ]    | -1.0785  | -0.0952  |  0.9949  |     1.1781      |    0.2655    |   0.5857   | 0.3654  |
[108 /300 ]    | -0.9611  | -0.2598  |  0.9936  |     1.0395      |    0.2639    |   0.5894   | 0.3646  |
[109 /300 ]    | -1.0528  | -0.2274  |  0.9953  |     1.1089      |    0.2768    |   0.5956   | 0.3779  |
[110 /300 ]    | -1.0228  | -0.0954  |  0.9943  |     1.0829      |    0.2764    |   0.5825   | 0.3749  |
[111 /300 ]    | -1.0036  | -0.2395  |  0.9955  |     1.0663      |    0.2741    |   0.5578   | 0.3676  |
[112 /300 ]    | -0.9868  | -0.2318  |  0.9955  |     1.0433      |    0.2709    |   0.5667   | 0.3665  |
[113 /300 ]    | -1.1457  | -0.1235  |  0.9944  |     1.2346      |    0.2838    |   0.5844   | 0.3821  |
[114 /300 ]    | -1.0274  | -0.0572  |  0.9951  |     1.0765      |    0.2864    |   0.5452   | 0.3755  |
[115 /300 ]    | -0.9521  | -0.1774  |  0.9953  |     1.0036      |    0.2472    |   0.6506   | 0.3583  |
[116 /300 ]    | -1.0680  | -0.1853  |  0.9946  |     1.1553      |    0.2698    |   0.5816   | 0.3686  |
[117 /300 ]    | -1.0023  | -0.1284  |  0.9946  |     1.0656      |    0.2656    |   0.5892   | 0.3661  |
[118 /300 ]    | -1.0600  | -0.1908  |  0.9955  |     1.1436      |    0.2690    |   0.6219   | 0.3756  |
[119 /300 ]    | -0.9966  | -0.0760  |  0.9938  |     1.0475      |    0.2728    |   0.5963   | 0.3744  |
[120 /300 ]    | -1.0368  | -0.1350  |  0.9956  |     1.1042      |    0.2859    |   0.6071   | 0.3888  |
[121 /300 ]    | -1.0691  | -0.1643  |  0.9952  |     1.1759      |    0.2742    |   0.5840   | 0.3732  |
[122 /300 ]    | -0.9985  | -0.1111  |  0.9959  |     1.0684      |    0.2680    |   0.5464   | 0.3596  |
[123 /300 ]    | -1.0153  | -0.1379  |  0.9952  |     1.0786      |    0.2648    |   0.6254   | 0.3721  |
[124 /300 ]    | -1.0988  | -0.0638  |  0.9955  |     1.1908      |    0.2588    |   0.5963   | 0.3610  |
[125 /300 ]    | -1.1829  | -0.0843  |  0.9952  |     1.2595      |    0.2751    |   0.5568   | 0.3682  |
[126 /300 ]    | -1.0218  | -0.0942  |  0.9957  |     1.0844      |    0.2768    |   0.5544   | 0.3692  |
[127 /300 ]    | -1.1173  | -0.0411  |  0.9955  |     1.1822      |    0.2763    |   0.5914   | 0.3766  |
[128 /300 ]    | -1.1068  | -0.1633  |  0.9950  |     1.1622      |    0.2638    |   0.5635   | 0.3594  |
[129 /300 ]    | -1.1185  | -0.0386  |  0.9966  |     1.1732      |    0.2609    |   0.6246   | 0.3680  |
[130 /300 ]    | -1.0553  | -0.0651  |  0.9945  |     1.1161      |    0.2379    |   0.6493   | 0.3482  |
[131 /300 ]    | -1.0932  | -0.1112  |  0.9964  |     1.1693      |    0.2762    |   0.5639   | 0.3708  |
[132 /300 ]    | -1.1048  | -0.0572  |  0.9956  |     1.1857      |    0.2571    |   0.5901   | 0.3582  |
[133 /300 ]    | -1.0655  | -0.0922  |  0.9961  |     1.1475      |    0.2592    |   0.5659   | 0.3555  |
[134 /300 ]    | -1.0258  | -0.0994  |  0.9958  |     1.1140      |    0.2281    |   0.6276   | 0.3346  |
[135 /300 ]    | -1.0683  | -0.1383  |  0.9968  |     1.1210      |    0.2658    |   0.6424   | 0.3760  |
[136 /300 ]    | -1.1784  | -0.0789  |  0.9939  |     1.2551      |    0.3059    |   0.5056   | 0.3811  |
[137 /300 ]    | -1.1109  | -0.1088  |  0.9970  |     1.1785      |    0.2628    |   0.5810   | 0.3619  |
[138 /300 ]    | -1.0649  | -0.0922  |  0.9972  |     1.1175      |    0.2633    |   0.5902   | 0.3641  |
[139 /300 ]    | -1.1393  | -0.1012  |  0.9966  |     1.2105      |    0.2842    |   0.5563   | 0.3762  |
[140 /300 ]    | -1.0531  | -0.1789  |  0.9962  |     1.1108      |    0.3022    |   0.5072   | 0.3787  |
[141 /300 ]    | -1.0995  | -0.0517  |  0.9969  |     1.1650      |    0.2673    |   0.6042   | 0.3706  |
[142 /300 ]    | -1.0800  | -0.0508  |  0.9961  |     1.1291      |    0.2735    |   0.5549   | 0.3664  |
[143 /300 ]    | -1.0970  | -0.0375  |  0.9971  |     1.1758      |    0.2555    |   0.6000   | 0.3584  |
[144 /300 ]    | -1.0093  | -0.0620  |  0.9967  |     1.0671      |    0.2579    |   0.6264   | 0.3654  |
[145 /300 ]    | -1.0562  | -0.1099  |  0.9973  |     1.1348      |    0.2611    |   0.6385   | 0.3707  |
[146 /300 ]    | -1.0871  | -0.0853  |  0.9959  |     1.1920      |    0.2626    |   0.6274   | 0.3703  |
[147 /300 ]    | -1.1002  | -0.2064  |  0.9965  |     1.1714      |    0.2716    |   0.5518   | 0.3640  |
[148 /300 ]    | -1.1377  |  0.0009  |  0.9968  |     1.2137      |    0.2676    |   0.5526   | 0.3606  |
[149 /300 ]    | -1.1465  | -0.1396  |  0.9963  |     1.2248      |    0.2824    |   0.6074   | 0.3856  |
[150 /300 ]    | -1.0740  |  0.0653  |  0.9970  |     1.1482      |    0.2618    |   0.5585   | 0.3565  |
