Namespace(attSize=312, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='CUB', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=3483, matdataset=True, nclass_all=200, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=312, outf='./checkpoint/', outname='cub', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=3, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=900, val_every=1, validation=False, workers=2)
Random Seed:  3483
# of training samples:  7057
MLP_G(
  (fc1): Linear(in_features=624, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2360, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_3HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=312)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[116 /300 ]    | -1.0037  | -2.3722  |  0.9657  |     1.0342      |    0.4364    |   0.5242   | 0.4763  |
[117 /300 ]    | -0.9596  | -2.2464  |  0.9654  |     1.0023      |    0.4442    |   0.5197   | 0.4790  |
[118 /300 ]    | -0.9770  | -2.1362  |  0.9663  |     1.0122      |    0.4354    |   0.5171   | 0.4727  |
[119 /300 ]    | -0.9760  | -2.2726  |  0.9666  |     1.0131      |    0.4477    |   0.5221   | 0.4820  |
[120 /300 ]    | -0.9924  | -2.3202  |  0.9672  |     1.0330      |    0.4498    |   0.5043   | 0.4755  |
[121 /300 ]    | -1.0164  | -2.4831  |  0.9661  |     1.0581      |    0.4481    |   0.5112   | 0.4775  |
[122 /300 ]    | -0.9724  | -2.3720  |  0.9680  |     1.0143      |    0.4516    |   0.5112   | 0.4795  |
[123 /300 ]    | -0.9830  | -2.5039  |  0.9676  |     1.0274      |    0.4443    |   0.5237   | 0.4807  |
[124 /300 ]    | -1.0047  | -2.4809  |  0.9678  |     1.0468      |    0.4382    |   0.5254   | 0.4779  |
[125 /300 ]    | -0.9551  | -2.3872  |  0.9681  |     0.9920      |    0.4484    |   0.5351   | 0.4879  |
[126 /300 ]    | -0.9988  | -2.4736  |  0.9694  |     1.0445      |    0.4374    |   0.5288   | 0.4788  |
[127 /300 ]    | -0.9654  | -2.4569  |  0.9688  |     1.0008      |    0.4437    |   0.5198   | 0.4788  |
[128 /300 ]    | -0.9919  | -2.6225  |  0.9685  |     1.0324      |    0.4577    |   0.5120   | 0.4833  |
[129 /300 ]    | -0.9814  | -2.5131  |  0.9700  |     1.0186      |    0.4524    |   0.5122   | 0.4804  |
[130 /300 ]    | -1.0191  | -2.5724  |  0.9694  |     1.0627      |    0.4547    |   0.5257   | 0.4876  |
[131 /300 ]    | -0.9881  | -2.5440  |  0.9694  |     1.0262      |    0.4462    |   0.5301   | 0.4846  |
[132 /300 ]    | -0.9995  | -2.6366  |  0.9704  |     1.0407      |    0.4523    |   0.5266   | 0.4866  |
[133 /300 ]    | -0.9863  | -2.5805  |  0.9703  |     1.0234      |    0.4553    |   0.5347   | 0.4918  |
[134 /300 ]    | -0.9866  | -2.6481  |  0.9718  |     1.0257      |    0.4544    |   0.5212   | 0.4855  |
[135 /300 ]    | -0.9975  | -2.5989  |  0.9707  |     1.0402      |    0.4595    |   0.5229   | 0.4891  |
[136 /300 ]    | -0.9742  | -2.6967  |  0.9710  |     1.0158      |    0.4610    |   0.5256   | 0.4912  |
[137 /300 ]    | -1.0079  | -2.7609  |  0.9719  |     1.0507      |    0.4501    |   0.5371   | 0.4898  |
[138 /300 ]    | -0.9868  | -2.4767  |  0.9711  |     1.0389      |    0.4611    |   0.5228   | 0.4900  |
[139 /300 ]    | -0.9584  | -2.6220  |  0.9713  |     0.9972      |    0.4516    |   0.5351   | 0.4898  |
[140 /300 ]    | -0.9900  | -2.6909  |  0.9720  |     1.0267      |    0.4526    |   0.5326   | 0.4894  |
[141 /300 ]    | -1.0197  | -2.7493  |  0.9721  |     1.0693      |    0.4576    |   0.5260   | 0.4894  |
[142 /300 ]    | -0.9795  | -2.6112  |  0.9715  |     1.0227      |    0.4593    |   0.5273   | 0.4909  |
[143 /300 ]    | -0.9800  | -2.7953  |  0.9718  |     1.0181      |    0.4676    |   0.5158   | 0.4905  |
[144 /300 ]    | -0.9828  | -2.7614  |  0.9731  |     1.0237      |    0.4525    |   0.5314   | 0.4888  |
[145 /300 ]    | -0.9806  | -2.7719  |  0.9723  |     1.0162      |    0.4563    |   0.5327   | 0.4916  |
[146 /300 ]    | -0.9559  | -2.6619  |  0.9724  |     1.0002      |    0.4599    |   0.5265   | 0.4909  |
[147 /300 ]    | -0.9992  | -2.8512  |  0.9718  |     1.0519      |    0.4543    |   0.5425   | 0.4945  |
[148 /300 ]    | -0.9955  | -2.8397  |  0.9725  |     1.0335      |    0.4629    |   0.5329   | 0.4954  |
[149 /300 ]    | -0.9656  | -2.8106  |  0.9726  |     0.9994      |    0.4627    |   0.5346   | 0.4961  |
[150 /300 ]    | -0.9650  | -2.6829  |  0.9737  |     1.0088      |    0.4600    |   0.5369   | 0.4955  |
[151 /300 ]    | -0.9778  | -2.7027  |  0.9742  |     1.0245      |    0.4549    |   0.5344   | 0.4914  |
[152 /300 ]    | -1.0071  | -2.8348  |  0.9740  |     1.0439      |    0.4596    |   0.5268   | 0.4909  |
