Namespace(att_size=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA1', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=3400, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  19832
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[111 /300 ]    | -0.9433  | -0.4067  |  0.9429  |     0.9874      |    0.4948    |   0.6298   | 0.5542  |
[112 /300 ]    | -0.9455  | -0.4055  |  0.9445  |     0.9904      |    0.5082    |   0.5997   | 0.5502  |
[113 /300 ]    | -0.9609  | -0.4030  |  0.9444  |     1.0055      |    0.4959    |   0.6539   | 0.5641  |
[114 /300 ]    | -0.9650  | -0.4382  |  0.9455  |     1.0070      |    0.4996    |   0.6505   | 0.5651  |
[115 /300 ]    | -0.9789  | -0.4385  |  0.9454  |     1.0233      |    0.4883    |   0.6744   | 0.5665  |
[116 /300 ]    | -0.9405  | -0.4284  |  0.9460  |     0.9823      |    0.4942    |   0.6347   | 0.5557  |
[117 /300 ]    | -0.9378  | -0.4358  |  0.9472  |     0.9805      |    0.4976    |   0.6503   | 0.5638  |
[118 /300 ]    | -0.9621  | -0.4787  |  0.9478  |     1.0073      |    0.4943    |   0.6491   | 0.5612  |
[119 /300 ]    | -0.9255  | -0.4479  |  0.9488  |     0.9675      |    0.5066    |   0.6538   | 0.5709  |
[120 /300 ]    | -0.9630  | -0.4445  |  0.9500  |     1.0064      |    0.4980    |   0.6519   | 0.5646  |
[121 /300 ]    | -0.9578  | -0.4389  |  0.9502  |     1.0030      |    0.5109    |   0.6487   | 0.5716  |
[122 /300 ]    | -0.9800  | -0.4215  |  0.9502  |     1.0240      |    0.5004    |   0.6517   | 0.5661  |
[123 /300 ]    | -0.9572  | -0.4654  |  0.9509  |     1.0035      |    0.5081    |   0.6537   | 0.5718  |
[124 /300 ]    | -0.9287  | -0.4702  |  0.9518  |     0.9732      |    0.5116    |   0.6538   | 0.5740  |
[125 /300 ]    | -0.9301  | -0.4591  |  0.9537  |     0.9721      |    0.5046    |   0.6562   | 0.5705  |
[126 /300 ]    | -0.9628  | -0.4950  |  0.9526  |     1.0066      |    0.5048    |   0.6587   | 0.5715  |
[127 /300 ]    | -0.9485  | -0.4921  |  0.9538  |     0.9912      |    0.5239    |   0.6482   | 0.5794  |
[128 /300 ]    | -0.9447  | -0.5086  |  0.9544  |     0.9867      |    0.5293    |   0.6361   | 0.5778  |
[129 /300 ]    | -0.9613  | -0.4906  |  0.9549  |     1.0043      |    0.4969    |   0.6785   | 0.5736  |
[130 /300 ]    | -0.9433  | -0.5275  |  0.9555  |     0.9864      |    0.5268    |   0.6521   | 0.5828  |
[131 /300 ]    | -0.9482  | -0.5319  |  0.9547  |     0.9906      |    0.5105    |   0.6735   | 0.5808  |
[132 /300 ]    | -0.9369  | -0.5132  |  0.9559  |     0.9785      |    0.5326    |   0.6365   | 0.5799  |
[133 /300 ]    | -0.9317  | -0.5106  |  0.9557  |     0.9701      |    0.5271    |   0.6561   | 0.5846  |
[134 /300 ]    | -0.9551  | -0.5303  |  0.9567  |     0.9993      |    0.5312    |   0.6564   | 0.5872  |
[135 /300 ]    | -0.9410  | -0.4907  |  0.9567  |     0.9832      |    0.5120    |   0.6737   | 0.5818  |
[136 /300 ]    | -0.9563  | -0.5696  |  0.9570  |     0.9985      |    0.5464    |   0.6390   | 0.5891  |
[137 /300 ]    | -0.9433  | -0.5738  |  0.9575  |     0.9831      |    0.5345    |   0.6515   | 0.5872  |
[138 /300 ]    | -0.9663  | -0.5113  |  0.9572  |     1.0107      |    0.5294    |   0.6733   | 0.5928  |
[139 /300 ]    | -0.9483  | -0.5644  |  0.9592  |     0.9893      |    0.5448    |   0.6375   | 0.5875  |
[140 /300 ]    | -0.9555  | -0.5711  |  0.9576  |     0.9991      |    0.5419    |   0.6579   | 0.5943  |
[141 /300 ]    | -0.9407  | -0.5692  |  0.9587  |     0.9850      |    0.5429    |   0.6583   | 0.5951  |
[142 /300 ]    | -0.9315  | -0.5571  |  0.9601  |     0.9754      |    0.5470    |   0.6607   | 0.5985  |
[143 /300 ]    | -0.9678  | -0.5456  |  0.9594  |     1.0116      |    0.5231    |   0.6932   | 0.5963  |
[144 /300 ]    | -0.9591  | -0.5202  |  0.9596  |     1.0043      |    0.5413    |   0.6618   | 0.5955  |
[145 /300 ]    | -0.9428  | -0.5204  |  0.9601  |     0.9847      |    0.5268    |   0.6813   | 0.5942  |
[146 /300 ]    | -0.9228  | -0.5782  |  0.9608  |     0.9639      |    0.5319    |   0.6738   | 0.5945  |
[147 /300 ]    | -0.9326  | -0.5471  |  0.9606  |     0.9753      |    0.5322    |   0.6822   | 0.5980  |
[148 /300 ]    | -0.9688  | -0.6230  |  0.9602  |     1.0103      |    0.5179    |   0.7129   | 0.6000  |
[149 /300 ]    | -0.9266  | -0.5599  |  0.9628  |     0.9700      |    0.5461    |   0.6606   | 0.5979  |
