Namespace(attSize=64, batch_size=512, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='APY', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=1995, matdataset=True, nclass_all=32, ndh=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', ngh=4096, ngpu=1, nrh=1024, nrh1=1024, nrh2=521, nrh3=256, nrh4=128, nz=64, outf='./checkpoint/', outname='apy', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=1, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, resSize=2048, reverse_iter=5, save_every=100, standardization=False, start_epoch=0, syn_num=1000, val_every=1, validation=False, workers=2)
Random Seed:  1995
# of training samples:  5932
MLP_G(
  (fc1): Linear(in_features=128, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2112, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_1HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=64)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[130 /300 ]    | -1.0892  | -0.7142  |  0.9569  |     1.1431      |    0.2810    |   0.5355   | 0.3686  |
[131 /300 ]    | -1.1018  | -0.6506  |  0.9606  |     1.1582      |    0.2329    |   0.5929   | 0.3344  |
[132 /300 ]    | -1.1002  | -0.6493  |  0.9612  |     1.1562      |    0.2765    |   0.5536   | 0.3688  |
[133 /300 ]    | -1.0738  | -0.6606  |  0.9586  |     1.1287      |    0.2724    |   0.5405   | 0.3623  |
[134 /300 ]    | -1.0995  | -0.6929  |  0.9624  |     1.1572      |    0.2572    |   0.6007   | 0.3602  |
[135 /300 ]    | -1.0846  | -0.6392  |  0.9631  |     1.1398      |    0.2391    |   0.6016   | 0.3422  |
[136 /300 ]    | -1.0926  | -0.6675  |  0.9619  |     1.1478      |    0.2604    |   0.5350   | 0.3503  |
[137 /300 ]    | -1.0795  | -0.6190  |  0.9612  |     1.1398      |    0.2444    |   0.5441   | 0.3373  |
[138 /300 ]    | -1.1105  | -0.6094  |  0.9601  |     1.1643      |    0.2785    |   0.5483   | 0.3694  |
[139 /300 ]    | -1.1306  | -0.6483  |  0.9585  |     1.1918      |    0.2382    |   0.5965   | 0.3405  |
[140 /300 ]    | -1.1163  | -0.6210  |  0.9617  |     1.1755      |    0.2840    |   0.5433   | 0.3731  |
[141 /300 ]    | -1.1135  | -0.5619  |  0.9619  |     1.1736      |    0.2841    |   0.5981   | 0.3852  |
[142 /300 ]    | -1.0960  | -0.5384  |  0.9643  |     1.1558      |    0.2743    |   0.4570   | 0.3428  |
[143 /300 ]    | -1.1416  | -0.5733  |  0.9633  |     1.2050      |    0.2772    |   0.5394   | 0.3662  |
[144 /300 ]    | -1.1192  | -0.5803  |  0.9602  |     1.1757      |    0.2867    |   0.5357   | 0.3735  |
[145 /300 ]    | -1.1476  | -0.5228  |  0.9626  |     1.2140      |    0.2668    |   0.5954   | 0.3684  |
[146 /300 ]    | -1.1280  | -0.5307  |  0.9640  |     1.1882      |    0.2798    |   0.5392   | 0.3684  |
[147 /300 ]    | -1.1377  | -0.4978  |  0.9675  |     1.1982      |    0.2607    |   0.5430   | 0.3523  |
[148 /300 ]    | -1.1047  | -0.5436  |  0.9611  |     1.1680      |    0.2520    |   0.6283   | 0.3597  |
[149 /300 ]    | -1.1273  | -0.5209  |  0.9667  |     1.1909      |    0.2544    |   0.5482   | 0.3475  |
[150 /300 ]    | -1.1102  | -0.5621  |  0.9627  |     1.1744      |    0.2498    |   0.5531   | 0.3442  |
[151 /300 ]    | -1.1095  | -0.4653  |  0.9688  |     1.1700      |    0.2660    |   0.5402   | 0.3565  |
[152 /300 ]    | -1.1092  | -0.4853  |  0.9679  |     1.1723      |    0.2666    |   0.5346   | 0.3558  |
[153 /300 ]    | -1.1501  | -0.4714  |  0.9674  |     1.2167      |    0.2659    |   0.6023   | 0.3689  |
[154 /300 ]    | -1.1391  | -0.4598  |  0.9621  |     1.2024      |    0.2762    |   0.5931   | 0.3769  |
[155 /300 ]    | -1.0846  | -0.4804  |  0.9679  |     1.1490      |    0.2502    |   0.5890   | 0.3512  |
[156 /300 ]    | -1.1479  | -0.4969  |  0.9648  |     1.2184      |    0.2638    |   0.6098   | 0.3683  |
[157 /300 ]    | -1.1685  | -0.4381  |  0.9655  |     1.2331      |    0.2456    |   0.5533   | 0.3402  |
[158 /300 ]    | -1.1399  | -0.4372  |  0.9653  |     1.2069      |    0.2604    |   0.5510   | 0.3537  |
[159 /300 ]    | -1.1660  | -0.4606  |  0.9647  |     1.2376      |    0.2770    |   0.5257   | 0.3628  |
[160 /300 ]    | -1.1408  | -0.4457  |  0.9705  |     1.2028      |    0.2636    |   0.6311   | 0.3719  |
