Namespace(att_size=1024, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.1, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='FLO', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0001, manualSeed=806, matdataset=True, nclass_all=102, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=1024, outf='./checkpoint/', outname='flowers', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=800, val_every=1, validation=False, workers=2)
Random Seed:  806
# of training samples:  5631
MLP_G(
  (fc1): Linear(in_features=2048, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=3072, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=1024)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[101 /300 ]    | -2.0852  | -0.4759  |  0.7510  |     2.2014      |    0.3489    |   0.7211   | 0.4703  |
[102 /300 ]    | -2.0662  | -0.5067  |  0.7519  |     2.1605      |    0.3752    |   0.6590   | 0.4782  |
[103 /300 ]    | -2.0512  | -0.4487  |  0.7515  |     2.1550      |    0.3888    |   0.7011   | 0.5002  |
[104 /300 ]    | -2.0299  | -0.4503  |  0.7515  |     2.1197      |    0.3922    |   0.6103   | 0.4775  |
[105 /300 ]    | -2.0451  | -0.3587  |  0.7523  |     2.1593      |    0.3573    |   0.6982   | 0.4727  |
[106 /300 ]    | -2.0056  | -0.4022  |  0.7530  |     2.1141      |    0.3893    |   0.6184   | 0.4778  |
[107 /300 ]    | -2.0050  | -0.3104  |  0.7539  |     2.1023      |    0.3839    |   0.6974   | 0.4952  |
[108 /300 ]    | -2.0089  | -0.3133  |  0.7533  |     2.1223      |    0.3895    |   0.6459   | 0.4859  |
[109 /300 ]    | -1.9949  | -0.3065  |  0.7548  |     2.0994      |    0.3741    |   0.7164   | 0.4915  |
[110 /300 ]    | -2.0011  | -0.4162  |  0.7531  |     2.0726      |    0.3875    |   0.6923   | 0.4969  |
[111 /300 ]    | -1.9588  | -0.3044  |  0.7548  |     2.0431      |    0.3935    |   0.6603   | 0.4931  |
[112 /300 ]    | -1.9448  | -0.2645  |  0.7541  |     2.0334      |    0.3762    |   0.7189   | 0.4939  |
[113 /300 ]    | -1.9336  | -0.2045  |  0.7541  |     2.0376      |    0.3706    |   0.7378   | 0.4933  |
[114 /300 ]    | -1.9570  | -0.2833  |  0.7552  |     2.0403      |    0.3875    |   0.7274   | 0.5056  |
[115 /300 ]    | -1.9333  | -0.1717  |  0.7568  |     2.0606      |    0.4058    |   0.7264   | 0.5207  |
[116 /300 ]    | -1.9171  | -0.2732  |  0.7547  |     2.0063      |    0.4116    |   0.6437   | 0.5021  |
[117 /300 ]    | -1.9356  | -0.0896  |  0.7556  |     2.0665      |    0.3827    |   0.7208   | 0.4999  |
[118 /300 ]    | -1.8844  | -0.1342  |  0.7555  |     1.9954      |    0.4156    |   0.7048   | 0.5229  |
[119 /300 ]    | -1.8921  | -0.2271  |  0.7568  |     1.9806      |    0.3862    |   0.7377   | 0.5070  |
[120 /300 ]    | -1.9203  | -0.1556  |  0.7570  |     2.0211      |    0.3988    |   0.6966   | 0.5072  |
[121 /300 ]    | -1.8903  | -0.1851  |  0.7575  |     1.9773      |    0.4013    |   0.7506   | 0.5230  |
[122 /300 ]    | -1.8811  | -0.2129  |  0.7574  |     1.9719      |    0.3818    |   0.7325   | 0.5020  |
[123 /300 ]    | -1.8888  | -0.0903  |  0.7578  |     1.9908      |    0.3984    |   0.7539   | 0.5213  |
[124 /300 ]    | -1.8581  | -0.1200  |  0.7580  |     1.9537      |    0.4078    |   0.7160   | 0.5197  |
[125 /300 ]    | -1.8670  | -0.0815  |  0.7577  |     1.9561      |    0.4134    |   0.6923   | 0.5177  |
[126 /300 ]    | -1.8729  | -0.0081  |  0.7578  |     1.9981      |    0.4103    |   0.7180   | 0.5222  |
[127 /300 ]    | -1.8493  | -0.2530  |  0.7588  |     1.9176      |    0.4132    |   0.6918   | 0.5174  |
[128 /300 ]    | -1.8446  | -0.0444  |  0.7597  |     1.9422      |    0.3866    |   0.7536   | 0.5110  |
[129 /300 ]    | -1.8188  | -0.0503  |  0.7595  |     1.9118      |    0.4159    |   0.6904   | 0.5191  |
[130 /300 ]    | -1.8453  | -0.1418  |  0.7588  |     1.9378      |    0.4163    |   0.7225   | 0.5283  |
[131 /300 ]    | -1.8263  | -0.0567  |  0.7594  |     1.9107      |    0.4049    |   0.7229   | 0.5190  |
[132 /300 ]    | -1.8068  | -0.0998  |  0.7605  |     1.8876      |    0.4115    |   0.7756   | 0.5377  |
[133 /300 ]    | -1.7829  |  0.0229  |  0.7584  |     1.8782      |    0.4331    |   0.6890   | 0.5319  |
