Namespace(att_size=85, batch_size=1024, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='AWA2', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=1e-05, manualSeed=9182, matdataset=True, nclass_all=50, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=85, outf='./checkpoint/', outname='awa2', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=1400, val_every=1, validation=False, workers=2)
Random Seed:  9182
# of training samples:  23527
MLP_G(
  (fc1): Linear(in_features=170, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2133, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=85)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[101 /300 ]    | -1.0007  | -0.8168  |  0.9514  |     1.0493      |    0.4074    |   0.6081   | 0.4879  |
[102 /300 ]    | -1.0000  | -0.8357  |  0.9513  |     1.0471      |    0.4097    |   0.6866   | 0.5132  |
[103 /300 ]    | -0.9825  | -0.8541  |  0.9537  |     1.0284      |    0.4069    |   0.6891   | 0.5117  |
[104 /300 ]    | -0.9853  | -0.8674  |  0.9533  |     1.0335      |    0.4329    |   0.6035   | 0.5042  |
[105 /300 ]    | -1.0196  | -0.8616  |  0.9533  |     1.0664      |    0.3992    |   0.6884   | 0.5053  |
[106 /300 ]    | -0.9724  | -0.8977  |  0.9544  |     1.0178      |    0.4513    |   0.5992   | 0.5148  |
[107 /300 ]    | -1.0065  | -0.8369  |  0.9546  |     1.0547      |    0.3590    |   0.7349   | 0.4824  |
[108 /300 ]    | -0.9979  | -0.8754  |  0.9561  |     1.0468      |    0.4343    |   0.6105   | 0.5076  |
[109 /300 ]    | -0.9829  | -0.9081  |  0.9556  |     1.0310      |    0.4408    |   0.6799   | 0.5348  |
[110 /300 ]    | -0.9882  | -0.9152  |  0.9567  |     1.0348      |    0.4115    |   0.6937   | 0.5166  |
[111 /300 ]    | -0.9665  | -0.9326  |  0.9563  |     1.0099      |    0.3865    |   0.6773   | 0.4922  |
[112 /300 ]    | -0.9917  | -0.9815  |  0.9580  |     1.0376      |    0.4519    |   0.5939   | 0.5133  |
[113 /300 ]    | -0.9650  | -0.9453  |  0.9575  |     1.0116      |    0.4167    |   0.6045   | 0.4933  |
[114 /300 ]    | -0.9800  | -0.9522  |  0.9581  |     1.0254      |    0.4194    |   0.6935   | 0.5227  |
[115 /300 ]    | -0.9790  | -0.9578  |  0.9581  |     1.0271      |    0.4201    |   0.6865   | 0.5213  |
[116 /300 ]    | -0.9672  | -1.0050  |  0.9593  |     1.0133      |    0.4400    |   0.6893   | 0.5372  |
[117 /300 ]    | -0.9634  | -0.9702  |  0.9579  |     1.0075      |    0.4281    |   0.6894   | 0.5282  |
[118 /300 ]    | -0.9669  | -1.0114  |  0.9602  |     1.0118      |    0.4179    |   0.6886   | 0.5202  |
[119 /300 ]    | -0.9811  | -0.9706  |  0.9599  |     1.0300      |    0.4189    |   0.6874   | 0.5205  |
[120 /300 ]    | -0.9937  | -0.9804  |  0.9611  |     1.0406      |    0.4156    |   0.6901   | 0.5188  |
[121 /300 ]    | -0.9645  | -1.0705  |  0.9620  |     1.0094      |    0.4231    |   0.6903   | 0.5247  |
[122 /300 ]    | -0.9734  | -1.0482  |  0.9615  |     1.0191      |    0.4380    |   0.6793   | 0.5326  |
[123 /300 ]    | -0.9632  | -1.0538  |  0.9619  |     1.0106      |    0.4314    |   0.6849   | 0.5294  |
[124 /300 ]    | -0.9881  | -1.0335  |  0.9619  |     1.0323      |    0.4954    |   0.5919   | 0.5394  |
[125 /300 ]    | -0.9558  | -1.0719  |  0.9626  |     0.9989      |    0.4562    |   0.6851   | 0.5477  |
[126 /300 ]    | -0.9726  | -1.0769  |  0.9627  |     1.0196      |    0.4302    |   0.6773   | 0.5262  |
[127 /300 ]    | -0.9551  | -1.0899  |  0.9634  |     0.9994      |    0.4512    |   0.6954   | 0.5473  |
[128 /300 ]    | -0.9481  | -1.0654  |  0.9637  |     0.9930      |    0.4321    |   0.6937   | 0.5325  |
[129 /300 ]    | -0.9771  | -1.0751  |  0.9634  |     1.0230      |    0.4222    |   0.7322   | 0.5356  |
[130 /300 ]    | -0.9595  | -1.0614  |  0.9639  |     1.0068      |    0.4433    |   0.6888   | 0.5395  |
[131 /300 ]    | -0.9602  | -1.0903  |  0.9638  |     1.0046      |    0.4509    |   0.6830   | 0.5432  |
[132 /300 ]    | -0.9697  | -1.1432  |  0.9648  |     1.0125      |    0.4549    |   0.6891   | 0.5480  |
[133 /300 ]    | -0.9593  | -1.0803  |  0.9639  |     1.0023      |    0.4263    |   0.6749   | 0.5225  |
[134 /300 ]    | -0.9536  | -1.1068  |  0.9659  |     0.9989      |    0.4707    |   0.6902   | 0.5597  |
[135 /300 ]    | -0.9326  | -1.1300  |  0.9653  |     0.9733      |    0.4599    |   0.6811   | 0.5491  |
[136 /300 ]    | -0.9621  | -1.1236  |  0.9656  |     1.0073      |    0.4221    |   0.7325   | 0.5355  |
[137 /300 ]    | -0.9443  | -1.1079  |  0.9666  |     0.9894      |    0.4595    |   0.6743   | 0.5466  |
[138 /300 ]    | -0.9672  | -1.1414  |  0.9657  |     1.0110      |    0.4271    |   0.7303   | 0.5390  |
[139 /300 ]    | -0.9588  | -1.1169  |  0.9671  |     1.0036      |    0.4531    |   0.6882   | 0.5464  |
[140 /300 ]    | -0.9609  | -1.1074  |  0.9681  |     1.0050      |    0.4571    |   0.7319   | 0.5628  |
[141 /300 ]    | -0.9349  | -1.1736  |  0.9679  |     0.9793      |    0.4434    |   0.7324   | 0.5524  |
[142 /300 ]    | -0.9470  | -1.1926  |  0.9686  |     0.9891      |    0.4338    |   0.7313   | 0.5446  |
[143 /300 ]    | -0.9236  | -1.1811  |  0.9678  |     0.9668      |    0.4523    |   0.6906   | 0.5466  |
[144 /300 ]    | -0.9473  | -1.2093  |  0.9692  |     0.9902      |    0.4588    |   0.6865   | 0.5500  |
[145 /300 ]    | -0.9173  | -1.2064  |  0.9686  |     0.9605      |    0.4902    |   0.5894   | 0.5353  |
[146 /300 ]    | -0.9286  | -1.1412  |  0.9691  |     0.9687      |    0.4455    |   0.7250   | 0.5519  |
[147 /300 ]    | -0.9277  | -1.2389  |  0.9693  |     0.9717      |    0.4359    |   0.7275   | 0.5452  |
[148 /300 ]    | -0.9420  | -1.2004  |  0.9688  |     0.9835      |    0.4449    |   0.7274   | 0.5521  |
[149 /300 ]    | -0.9320  | -1.2269  |  0.9701  |     0.9752      |    0.4458    |   0.7266   | 0.5526  |
