Namespace(att_size=102, batch_size=256, bc=False, beta1=0.5, class_embedding='att', classifier_lr=0.001, cls_weight=0.01, consistency_weight=1, critic_iter=5, cuda=True, dataroot='/data0/docker/xingyun/mmcgan/data', dataset='SUN', drop_rate=0.2, gzsl=True, image_embedding='res101', lambda1=10.0, lr=0.0002, manualSeed=4115, matdataset=True, nclass_all=717, dis_hu=4096, nepoch=300, netD='', netD_name='MLP_CRITIC', netG='', netG_name='MLP_G', gen_hu=4096, ngpu=1, njh=170, nrgh=4096, nrgh1=1024, nrgh2=512, nrgh3=256, nrgh4=128, nrh=4096, nrh1=1024, nrh2=512, nrh3=256, nrh4=128, nz=102, outf='./checkpoint/', outname='sun', preprocessing=True, pretrain_classifier='', print_every=1, r_hl=4, r_iteration=3, r_nz=2048, r_path='/home/xingyun/docker/mmcgan/r_param', r_weight=1, res_size=2048, reverse_iter=5, rg_hl=1, save_every=100, standardization=False, start_epoch=0, syn_num=600, val_every=1, validation=False, workers=2)
Random Seed:  4115
# of training samples:  10320
MLP_G(
  (fc1): Linear(in_features=204, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=2048)
  (lrelu): LeakyReLU(0.2, inplace)
  (relu): ReLU(inplace)
)
MLP_CRITIC(
  (fc1): Linear(in_features=2150, out_features=4096)
  (fc2): Linear(in_features=4096, out_features=1)
  (lrelu): LeakyReLU(0.2, inplace)
)
MLP_4HL_Dropout_R(
  (fc1): Linear(in_features=2048, out_features=1024)
  (fc2): Linear(in_features=1024, out_features=512)
  (fc3): Linear(in_features=512, out_features=256)
  (fc4): Linear(in_features=256, out_features=128)
  (fc5): Linear(in_features=128, out_features=102)
  (relu): ReLU(inplace)
  (lrelu): LeakyReLU(0.2, inplace)
  (dropout): Dropout(p=0.2)
)
EPOCH          |  D_cost  |  G_cost  |  R_cost  |  Wasserstein_D  |  ACC_unseen  |  ACC_seen  |    H    |
[112 /300 ]    | -0.9139  | -1.4019  |  0.9692  |     0.9607      |    0.4090    |   0.3620   | 0.3841  |
[113 /300 ]    | -0.6366  | -1.4891  |  0.9693  |     0.6492      |    0.4160    |   0.3647   | 0.3887  |
[114 /300 ]    | -0.7120  | -1.3629  |  0.9687  |     0.7283      |    0.4264    |   0.3508   | 0.3849  |
[115 /300 ]    | -0.7605  | -1.2887  |  0.9685  |     0.7759      |    0.4278    |   0.3488   | 0.3843  |
[116 /300 ]    | -0.8140  | -1.2754  |  0.9681  |     0.8359      |    0.4326    |   0.3442   | 0.3834  |
[117 /300 ]    | -0.9115  | -1.3597  |  0.9692  |     0.9434      |    0.4417    |   0.3477   | 0.3891  |
[118 /300 ]    | -0.8977  | -1.1773  |  0.9691  |     0.9352      |    0.4181    |   0.3566   | 0.3849  |
[119 /300 ]    | -0.9234  | -1.1354  |  0.9669  |     0.9634      |    0.4181    |   0.3562   | 0.3847  |
[120 /300 ]    | -0.8989  | -1.1967  |  0.9679  |     0.9370      |    0.4181    |   0.3543   | 0.3835  |
[121 /300 ]    | -0.9197  | -1.3824  |  0.9701  |     0.9603      |    0.4118    |   0.3605   | 0.3844  |
[122 /300 ]    | -0.9056  | -1.1709  |  0.9708  |     0.9552      |    0.4375    |   0.3407   | 0.3831  |
[123 /300 ]    | -0.9252  | -1.3259  |  0.9700  |     0.9616      |    0.4229    |   0.3519   | 0.3842  |
[124 /300 ]    | -0.9461  | -1.1146  |  0.9711  |     0.9874      |    0.4215    |   0.3593   | 0.3879  |
[125 /300 ]    | -0.9278  | -1.2795  |  0.9708  |     0.9696      |    0.4292    |   0.3488   | 0.3849  |
[126 /300 ]    | -0.9397  | -1.1414  |  0.9713  |     0.9788      |    0.3958    |   0.3651   | 0.3799  |
[127 /300 ]    | -0.9235  | -1.2725  |  0.9709  |     0.9668      |    0.4222    |   0.3473   | 0.3811  |
[128 /300 ]    | -0.9377  | -1.1341  |  0.9714  |     0.9719      |    0.4243    |   0.3484   | 0.3827  |
[129 /300 ]    | -0.9606  | -1.2266  |  0.9710  |     1.0011      |    0.3965    |   0.3771   | 0.3866  |
[130 /300 ]    | -0.9493  | -1.2470  |  0.9710  |     0.9899      |    0.4292    |   0.3504   | 0.3858  |
[131 /300 ]    | -0.9873  | -1.2300  |  0.9696  |     1.0394      |    0.3924    |   0.3678   | 0.3797  |
[132 /300 ]    | -0.9206  | -1.1012  |  0.9711  |     0.9797      |    0.4188    |   0.3488   | 0.3806  |
[133 /300 ]    | -0.9596  | -1.1116  |  0.9730  |     1.0048      |    0.4375    |   0.3434   | 0.3848  |
[134 /300 ]    | -0.9461  | -1.2026  |  0.9714  |     0.9852      |    0.4424    |   0.3411   | 0.3852  |
[135 /300 ]    | -0.9293  | -1.1288  |  0.9715  |     0.9912      |    0.4472    |   0.3302   | 0.3799  |
[136 /300 ]    | -0.8919  | -1.0419  |  0.9719  |     0.9381      |    0.4167    |   0.3484   | 0.3795  |
[137 /300 ]    | -0.9332  | -1.1758  |  0.9703  |     0.9799      |    0.3993    |   0.3674   | 0.3827  |
[138 /300 ]    | -1.0056  | -1.1719  |  0.9719  |     1.0452      |    0.4208    |   0.3512   | 0.3829  |
[139 /300 ]    | -0.7711  | -1.3146  |  0.9722  |     0.7890      |    0.3979    |   0.3682   | 0.3825  |
[140 /300 ]    | -0.6543  | -1.2122  |  0.9707  |     0.6666      |    0.4069    |   0.3547   | 0.3790  |
[141 /300 ]    | -0.7175  | -1.0949  |  0.9720  |     0.7349      |    0.4299    |   0.3306   | 0.3738  |
[142 /300 ]    | -0.7957  | -1.3483  |  0.9723  |     0.8126      |    0.4132    |   0.3539   | 0.3812  |
[143 /300 ]    | -0.8606  | -1.1904  |  0.9713  |     0.8828      |    0.4264    |   0.3484   | 0.3835  |
[144 /300 ]    | -0.8743  | -1.1906  |  0.9714  |     0.8983      |    0.4264    |   0.3481   | 0.3833  |
